Butterfly species name,Host family,Host genus
Plodia interpunctella,Fagaceae,Castanea
Plodia interpunctella,Fagaceae,Quercus
Plodia interpunctella,Betulaceae,Corylus
Plodia interpunctella,Cucurbitaceae,Cucurbita
Plodia interpunctella,Polygonaceae,Fagopyrum
Plodia interpunctella,Moraceae,Ficus
Plodia interpunctella,Moraceae,Morus
Plodia interpunctella,Malvaceae,Gossypium
Plodia interpunctella,Malvaceae,Theobroma
Plodia interpunctella,Juglandaceae,Juglans
Plodia interpunctella,Pinaceae,Larix
Plodia interpunctella,Pinaceae,Pinus
Plodia interpunctella,Sapotaceae,Manilkara
Plodia interpunctella,Myristicaceae,Myristica
Plodia interpunctella,Arecaceae,Attalea
Plodia interpunctella,Arecaceae,Phoenix
Plodia interpunctella,Anacardiaceae,Pistacia
Plodia interpunctella,Rosaceae,Prunus
Plodia interpunctella,Rosaceae,Pyrus
Plodia interpunctella,Lythraceae,Punica
Plodia interpunctella,Pedaliaceae,Sesamum
Plodia interpunctella,Vitaceae,Vitis
Plodia interpunctella,Zingiberaceae,Zingiber
Plodia interpunctella,Corylaceae,Corylus
Plodia interpunctella,Sterculiaceae,Theobroma
Plodia interpunctella,Rhamnaceae,Ziziphus
Actias luna,Sapindaceae,Acer
Actias luna,Sapindaceae,Aesculus
Actias luna,Betulaceae,Alnus
Actias luna,Betulaceae,Betula
Actias luna,Betulaceae,Carpinus
Actias luna,Betulaceae,Corylus
Actias luna,Betulaceae,Ostrya
Actias luna,Rosaceae,Amelanchier
Actias luna,Rosaceae,Prunus
Actias luna,Juglandaceae,Carya
Actias luna,Juglandaceae,Juglans
Actias luna,Fagaceae,Castanea
Actias luna,Fagaceae,Fagus
Actias luna,Fagaceae,Quercus
Actias luna,Ebenaceae,Diospyros
Actias luna,Cannabaceae,Humulus
Actias luna,Altingiaceae,Liquidambar
Actias luna,Magnoliaceae,Liriodendron
Actias luna,Lythraceae,Lythrum
Actias luna,Cornaceae,Nyssa
Actias luna,Platanaceae,Platanus
Actias luna,Salicaceae,Populus
Actias luna,Salicaceae,Salix
Actias luna,Anacardiaceae,Rhus
Actias luna,Fabaceae,Robinia
Actias luna,Malvaceae,Tilia
Actias luna,Ulmaceae,Ulmus
Actias luna,Ulmaceae,Tilia
Actias luna,Aceraceae,Acer
Actias luna,Corylaceae,Corylus
Actias luna,Corylaceae,Ostrya
Actias luna,Corylaceae,Carpinus
Actias luna,Tiliaceae,Tilia
Actias luna,Hamamelidaceae,Liquidambar
Actias luna,Hippocastanaceae,Aesculus
Actias luna,Sabiaceae,Salix
Attacus atlas,Simaroubaceae,Ailanthus
Attacus atlas,Simaroubaceae,Brucea
Attacus atlas,Fabaceae,Albizia
Attacus atlas,Fabaceae,Codariocalyx
Attacus atlas,Fabaceae,Erythrina
Attacus atlas,Fabaceae,Parkia
Attacus atlas,Fabaceae,Sesbania
Attacus atlas,Euphorbiaceae,Aleurites
Attacus atlas,Euphorbiaceae,Glochidion
Attacus atlas,Euphorbiaceae,Hevea
Attacus atlas,Euphorbiaceae,Phyllanthus
Attacus atlas,Euphorbiaceae,Ricinus
Attacus atlas,Euphorbiaceae,Sapium
Attacus atlas,Euphorbiaceae,Stillingia
Attacus atlas,Euphorbiaceae,Bischofia
Attacus atlas,Apocynaceae,Alstonia
Attacus atlas,Apocynaceae,Nerium
Attacus atlas,Apocynaceae,Sarcostemma
Attacus atlas,Anacardiaceae,Anacardium
Attacus atlas,Anacardiaceae,Lannea
Attacus atlas,Anacardiaceae,Mangifera
Attacus atlas,Annonaceae,Annona
Attacus atlas,Annonaceae,Artabotrys
Attacus atlas,Annonaceae,Cananga
Attacus atlas,Primulaceae,Ardisia
Attacus atlas,Primulaceae,Embelia
Attacus atlas,Primulaceae,Maesa
Attacus atlas,Asteraceae,Artemisia
Attacus atlas,Oxalidaceae,Averrhoa
Attacus atlas,Acanthaceae,Avicennia
Attacus atlas,Berberidaceae,Berberis
Attacus atlas,Betulaceae,Betula
Attacus atlas,Betulaceae,Carpinus
Attacus atlas,Phyllanthaceae,Bischofia
Attacus atlas,Rhizophoraceae,Bruguiera
Attacus atlas,Theaceae,Camellia
Attacus atlas,Burseraceae,Canarium
Attacus atlas,Malvaceae,Ceiba
Attacus atlas,Malvaceae,Hibiscus
Attacus atlas,Malvaceae,Muntingia
Attacus atlas,Malvaceae,Theobroma
Attacus atlas,Rubiaceae,Cinchona
Attacus atlas,Rubiaceae,Coffea
Attacus atlas,Rubiaceae,Mussaenda
Attacus atlas,Rubiaceae,Nauclea
Attacus atlas,Rubiaceae,Uncaria
Attacus atlas,Rubiaceae,Vangueria
Attacus atlas,Lauraceae,Cinnamomum
Attacus atlas,Lauraceae,Persea
Attacus atlas,Lauraceae,Sassafras
Attacus atlas,Rutaceae,Citrus
Attacus atlas,Lamiaceae,Clerodendrum
Attacus atlas,Lamiaceae,Leucosceptrum
Attacus atlas,Melastomataceae,Clidemia
Attacus atlas,Melastomataceae,Melastoma
Attacus atlas,Melastomataceae,Memecylon
Attacus atlas,Crypteroniaceae,Crypteronia
Attacus atlas,Zingiberaceae,Curcuma
Attacus atlas,Zingiberaceae,Etlingera
Attacus atlas,Dilleniaceae,Dillenia
Attacus atlas,Sapindaceae,Dimocarpus
Attacus atlas,Sapindaceae,Litchi
Attacus atlas,Sapindaceae,Nephelium
Attacus atlas,Sapindaceae,Schleichera
Attacus atlas,Myrtaceae,Eucalyptus
Attacus atlas,Myrtaceae,Eugenia
Attacus atlas,Myrtaceae,Psidium
Attacus atlas,Loganiaceae,Fagraea
Attacus atlas,Moraceae,Ficus
Attacus atlas,Moraceae,Morus
Attacus atlas,Oleaceae,Fraxinus
Attacus atlas,Oleaceae,Jasminum
Attacus atlas,Oleaceae,Ligustrum
Attacus atlas,Oleaceae,Syringa
Attacus atlas,Verbenaceae,Gmelina
Attacus atlas,Verbenaceae,Lantana
Attacus atlas,Verbenaceae,Stachytarpheta
Attacus atlas,Verbenaceae,Vitex
Attacus atlas,Verbenaceae,Clerodendrum
Attacus atlas,Aquifoliaceae,Ilex
Attacus atlas,Convolvulaceae,Ipomoea
Attacus atlas,Ericaceae,Kalmia
Attacus atlas,Ericaceae,Rhododendron
Attacus atlas,Lythraceae,Lagerstroemia
Attacus atlas,Caprifoliaceae,Lonicera
Attacus atlas,Rosaceae,Malus
Attacus atlas,Rosaceae,Prunus
Attacus atlas,Rosaceae,Pyrus
Attacus atlas,Rosaceae,Rosa
Attacus atlas,Magnoliaceae,Michelia
Attacus atlas,Musaceae,Musa
Attacus atlas,Scrophulariaceae,Paulownia
Attacus atlas,Piperaceae,Piper
Attacus atlas,Salicaceae,Populus
Attacus atlas,Salicaceae,Salix
Attacus atlas,Combretaceae,Quisqualis
Attacus atlas,Combretaceae,Terminalia
Attacus atlas,Meliaceae,Sandoricum
Attacus atlas,Meliaceae,Swietenia
Attacus atlas,Goodeniaceae,Scaevola
Attacus atlas,Araliaceae,Schefflera
Attacus atlas,Poaceae,Setaria
Attacus atlas,Dipterocarpaceae,Shorea
Attacus atlas,Bignoniaceae,Spathodea
Attacus atlas,Symplocaceae,Symplocos
Attacus atlas,Fagaceae,
Attacus atlas,Myrsinaceae,Ardisia
Attacus atlas,Myrsinaceae,Embelia
Attacus atlas,Myrsinaceae,Maesa
Attacus atlas,Corylaceae,Carpinus
Attacus atlas,Bombacaceae,Ceiba
Attacus atlas,Tiliaceae,Muntingia
Attacus atlas,Asclepiadaceae,Sarcostemma
Attacus atlas,Sterculiaceae,Theobroma
Attacus atlas,Avicenniaceae,Avicennia
Hemileuca maia,Asteraceae,Artemisia
Hemileuca maia,Asteraceae,Aster
Hemileuca maia,Betulaceae,Betula
Hemileuca maia,Betulaceae,Corylus
Hemileuca maia,Rosaceae,Fragaria
Hemileuca maia,Rosaceae,Malus
Hemileuca maia,Rosaceae,Prunus
Hemileuca maia,Rosaceae,Rosa
Hemileuca maia,Rosaceae,Rubus
Hemileuca maia,Rosaceae,Spiraea
Hemileuca maia,Salicaceae,Populus
Hemileuca maia,Salicaceae,Salix
Hemileuca maia,Fabaceae,Prosopis
Hemileuca maia,Fagaceae,Quercus
Hemileuca maia,Ericaceae,Vaccinium
Hemileuca maia,Corylaceae,Corylus
Saturnia pyri,Sapindaceae,Acer
Saturnia pyri,Sapindaceae,Aesculus
Saturnia pyri,Betulaceae,Alnus
Saturnia pyri,Betulaceae,Betula
Saturnia pyri,Fagaceae,Castanea
Saturnia pyri,Rosaceae,Cydonia
Saturnia pyri,Rosaceae,Malus
Saturnia pyri,Rosaceae,Prunus
Saturnia pyri,Rosaceae,Pyrus
Saturnia pyri,Oleaceae,Fraxinus
Saturnia pyri,Oleaceae,Ligustrum
Saturnia pyri,Oleaceae,Olea
Saturnia pyri,Oleaceae,Syringa
Saturnia pyri,Cannabaceae,Humulus
Saturnia pyri,Juglandaceae,Juglans
Saturnia pyri,Anacardiaceae,Pistacia
Saturnia pyri,Platanaceae,Platanus
Saturnia pyri,Salicaceae,Populus
Saturnia pyri,Salicaceae,Salix
Saturnia pyri,Malvaceae,Tilia
Saturnia pyri,Ulmaceae,Ulmus
Saturnia pyri,Aceraceae,Acer
Saturnia pyri,Hippocastanaceae,Aesculus
Saturnia pyri,Tiliaceae,Tilia
Therinia lactucina,Rubiaceae,
Mania lunus,Fagaceae,
Mania lunus,Myrtaceae,
Bembecia ichneumoniformis,Fabaceae,Anthyllis
Bembecia ichneumoniformis,Fabaceae,Hippocrepis
Bembecia ichneumoniformis,Fabaceae,Lotus
Bembecia ichneumoniformis,Fabaceae,Macroptilium
Podosesia syringae,Oleaceae,Chionanthus
Podosesia syringae,Oleaceae,Fraxinus
Podosesia syringae,Oleaceae,Ligustrum
Podosesia syringae,Oleaceae,Olea
Podosesia syringae,Oleaceae,Syringa
Podosesia syringae,Rosaceae,Sorbus
Vitacea polistiformis,Vitaceae,Vitis
Darapsa myron,Vitaceae,Parthenocissus
Darapsa myron,Vitaceae,Vitis
Darapsa myron,Viburnaceae,Viburnum
Darapsa myron,Caprifoliaceae,Viburnum
Enyo lugubris,Vitaceae,Ampelopsis
Enyo lugubris,Vitaceae,Cissus
Enyo lugubris,Vitaceae,Parthenocissus
Enyo lugubris,Vitaceae,Vitis
Enyo lugubris,Solanaceae,Petunia
Enyo lugubris,Rubiaceae,Randia
Enyo lugubris,Rosaceae,Rosa
Hemaris diffinis,Apocynaceae,Amsonia
Hemaris diffinis,Apocynaceae,Apocynum
Hemaris diffinis,Onagraceae,Clarkia
Hemaris diffinis,Onagraceae,Gayophytum
Hemaris diffinis,Caprifoliaceae,Diervilla
Hemaris diffinis,Caprifoliaceae,Lonicera
Hemaris diffinis,Caprifoliaceae,Symphoricarpos
Hemaris diffinis,Caprifoliaceae,Triosteum
Hemaris diffinis,Caprifoliaceae,Viburnum
Hemaris diffinis,Ericaceae,Vaccinium
Hemaris diffinis,Viburnaceae,Viburnum
Hyles euphorbiae,Euphorbiaceae,Euphorbia
Macroglossum pyrrhosticta,Balsaminaceae,Impatiens
Macroglossum pyrrhosticta,Rubiaceae,Paederia
Manduca sexta,Solanaceae,Acnistus
Manduca sexta,Solanaceae,Atropa
Manduca sexta,Solanaceae,Browallia
Manduca sexta,Solanaceae,Brugmansia
Manduca sexta,Solanaceae,Brunfelsia
Manduca sexta,Solanaceae,Capsicum
Manduca sexta,Solanaceae,Datura
Manduca sexta,Solanaceae,Hyoscyamus
Manduca sexta,Solanaceae,Lycium
Manduca sexta,Solanaceae,Lycopersicon
Manduca sexta,Solanaceae,Nicandra
Manduca sexta,Solanaceae,Nicotiana
Manduca sexta,Solanaceae,Petunia
Manduca sexta,Solanaceae,Physalis
Manduca sexta,Solanaceae,Solanum
Manduca sexta,Brassicaceae,Brassica
Manduca sexta,Brassicaceae,Raphanus
Manduca sexta,Cannaceae,Canna
Manduca sexta,Myrtaceae,Eucalyptus
Manduca sexta,Moraceae,Ficus
Manduca sexta,Asteraceae,Lactuca
Manduca sexta,Euphorbiaceae,Manihot
Manduca sexta,Pedaliaceae,Martynia
Manduca sexta,Pedaliaceae,Sesamum
Manduca sexta,Geraniaceae,Pelargonium
Manduca sexta,Fabaceae,Vigna
Parum colligata,Moraceae,Broussonetia
Smerinthus saliceti,Salicaceae,Populus
Smerinthus saliceti,Salicaceae,Salix
Sphinx pinastri,Pinaceae,Cedrus
Sphinx pinastri,Pinaceae,Larix
Sphinx pinastri,Pinaceae,Picea
Sphinx pinastri,Pinaceae,Pinus
Xylophanes tersa,Rubiaceae,Asperula
Xylophanes tersa,Rubiaceae,Bouvardia
Xylophanes tersa,Rubiaceae,Diodia
Xylophanes tersa,Rubiaceae,Manettia
Xylophanes tersa,Rubiaceae,Palicourea
Xylophanes tersa,Rubiaceae,Pentas
Xylophanes tersa,Rubiaceae,Psychotria
Xylophanes tersa,Rubiaceae,Spermacoce
Xylophanes tersa,Bignoniaceae,Catalpa
Xylophanes tersa,Ebenaceae,Diospyros
Xylophanes tersa,Myrtaceae,Eucalyptus
Xylophanes tersa,Fabaceae,Phaseolus
Xylophanes tersa,Malvaceae,Sida
Xylophanes tersa,Poaceae,Zea
Xylophanes tersa,Lythraceae,
Xylophanes tersa,Rosaceae,
Pseudothyris sepulchralis,Vitaceae,Vitis
Striglina suzukii,Theaceae,Camellia
Tineola bisselliella,Detritophagous,
Coptotriche citrinipennella,Fagaceae,
Cydia pomonella,Fagaceae,Castanea
Cydia pomonella,Fagaceae,Quercus
Cydia pomonella,Rosaceae,Crataegus
Cydia pomonella,Rosaceae,Cydonia
Cydia pomonella,Rosaceae,Eriobotrya
Cydia pomonella,Rosaceae,Malus
Cydia pomonella,Rosaceae,Prunus
Cydia pomonella,Rosaceae,Pyrus
Cydia pomonella,Rosaceae,Sorbus
Cydia pomonella,Moraceae,Ficus
Cydia pomonella,Clusiaceae,Garcinia
Cydia pomonella,Juglandaceae,Juglans
Cydia pomonella,Lythraceae,Punica
Cydia pomonella,Guttiferae,Garcinia
Grapholita dimorpha,Rosaceae,Chaenomeles
Grapholita dimorpha,Rosaceae,Prunus
Phaecasiophora niveiguttana,Rosaceae,Crataegus
Phaecasiophora niveiguttana,Hamamelidaceae,Hamamelis
Phaecasiophora niveiguttana,Lauraceae,Sassafras
Calledapteryx dryopterata,Viburnaceae,Viburnum
Calledapteryx dryopterata,Caprifoliaceae,Viburnum
Lyssa zampa,Euphorbiaceae,Endospermum
Lyssa zampa,Myrtaceae,Eugenia
Yponomeuta evonymellus,Rosaceae,Prunus
Zygaena fausta,Fabaceae,Coronilla
Acanthopteroctetes unifascia,Rhamnaceae,Ceanothus
